flight_id,airline,flight_type,planned_departure,real_departure,planned_arrival,real_arrival,origin_airport,origin_city,origin_state,origin_country,destination_airport,destination_city,destination_state,destination_country,price
FO003207,FLYBONDI,National,2023-12-22T00:55:00Z,2023-12-22T00:55:00Z,2023-12-22T02:55:00Z,2023-12-22T02:55:00Z,Villa Mercedes,Villa Mercedes,D,Argentina,Aeroparque,Ciudad de Buenos Aires,C,Argentina,04142185+
FO003208,FLYBONDI,National,2023-12-11T21:35:00Z,2023-12-11T21:35:00Z,2023-12-11T23:35:00Z,2023-12-11T23:35:00Z,San Juan,San Juan,J,Argentina,Cordoba,Cordoba,X,Argentina,04454611+
FO003209,FLYBONDI,National,2023-12-17T00:55:00Z,2023-12-17T00:55:00Z,2023-12-17T02:55:00Z,2023-12-17T02:55:00Z,Malargue,Malargue,M,Argentina,La Rioja,La Rioja,F,Argentina,03575716+
FO003210,FLYBONDI,National,2023-12-13T10:10:00Z,2023-12-13T10:10:00Z,2023-12-13T12:10:00Z,2023-12-13T12:10:00Z,Formosa,Formosa,P,Argentina,Reconquista,Reconquista,S,Argentina,04353954+
FO003211,FLYBONDI,National,2023-12-28T22:10:00Z,2023-12-28T22:10:00Z,2023-12-29T00:10:00Z,2023-12-29T00:10:00Z,Posadas,Posadas,N,Argentina,Jujuy,San Salvador de Jujuy,Y,Argentina,03522952+
FO003212,FLYBONDI,National,2023-12-22T22:25:00Z,2023-12-22T22:25:00Z,2023-12-23T00:25:00Z,2023-12-23T00:25:00Z,Reconquista,Reconquista,S,Argentina,Formosa,Formosa,P,Argentina,03821035+
FO003213,FLYBONDI,National,2023-12-07T07:15:00Z,2023-12-07T07:15:00Z,2023-12-07T09:15:00Z,2023-12-07T09:15:00Z,San Juan,San Juan,J,Argentina,La Rioja,La Rioja,F,Argentina,04084526+
FO003214,FLYBONDI,National,2023-12-19T11:10:00Z,2023-12-19T11:10:00Z,2023-12-19T13:10:00Z,2023-12-19T13:10:00Z,El Palomar,Buenos Aires,B,Argentina,San Fernando,San Fernando,B,Argentina,03400432+
FO003215,FLYBONDI,National,2024-01-01T21:15:00Z,2024-01-01T21:15:00Z,2024-01-01T23:15:00Z,2024-01-01T23:15:00Z,Tucuman,San Miguel de Tucuman,T,Argentina,Rio Cuarto,Rio Cuarto,X,Argentina,02863393+
FO003216,FLYBONDI,National,2023-12-13T22:55:00Z,2023-12-13T22:55:00Z,2023-12-14T00:55:00Z,2023-12-14T00:55:00Z,La Rioja,La Rioja,F,Argentina,Reconquista,Reconquista,S,Argentina,02598112+
FO003217,FLYBONDI,National,2023-12-30T04:20:00Z,2023-12-30T04:20:00Z,2023-12-30T06:20:00Z,2023-12-30T06:20:00Z,Puerto Madryn,Puerto Madryn,U,Argentina,La Rioja,La Rioja,F,Argentina,02631272+
FO003218,FLYBONDI,National,2023-12-13T03:10:00Z,2023-12-13T03:10:00Z,2023-12-13T05:10:00Z,2023-12-13T05:10:00Z,Rio Grande,Rio Grande,V,Argentina,Mar del Plata,Mar del Plata,B,Argentina,02860701+
FO003219,FLYBONDI,National,2023-12-25T18:55:00Z,2023-12-25T18:55:00Z,2023-12-25T20:55:00Z,2023-12-25T20:55:00Z,Villa Mercedes,Villa Mercedes,D,Argentina,Reconquista,Reconquista,S,Argentina,03045704+
FO003220,FLYBONDI,National,2023-12-22T03:50:00Z,2023-12-22T03:50:00Z,2023-12-22T05:50:00Z,2023-12-22T05:50:00Z,Mendoza,Mendoza,M,Argentina,Ezeiza,Buenos Aires,B,Argentina,04255468+
FO003221,FLYBONDI,National,2023-12-11T02:30:00Z,2023-12-11T02:30:00Z,2023-12-11T04:30:00Z,2023-12-11T04:30:00Z,Ezeiza,Buenos Aires,B,Argentina,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,03749368+
FO003222,FLYBONDI,National,2023-12-14T10:10:00Z,2023-12-14T10:10:00Z,2023-12-14T12:10:00Z,2023-12-14T12:10:00Z,Bariloche,San Carlos de Bariloche,R,Argentina,Aeroparque,Ciudad de Buenos Aires,C,Argentina,03593872+
FO003223,FLYBONDI,National,2023-12-07T12:40:00Z,2023-12-07T12:40:00Z,2023-12-07T14:40:00Z,2023-12-07T14:40:00Z,Rio Gallegos,Rio Gallegos,Z,Argentina,Santiago del Estero,Santiago del Estero,G,Argentina,04230569+
FO003224,FLYBONDI,National,2023-12-05T13:25:00Z,2023-12-05T13:25:00Z,2023-12-05T15:25:00Z,2023-12-05T15:25:00Z,Salta,Salta,A,Argentina,Aeroparque,Ciudad de Buenos Aires,C,Argentina,04063123+
FO003225,FLYBONDI,National,2023-12-21T11:15:00Z,2023-12-21T11:15:00Z,2023-12-21T13:15:00Z,2023-12-21T13:15:00Z,Puerto Madryn,Puerto Madryn,U,Argentina,Rio Hondo,Termas de Rio Hondo,G,Argentina,03039665+
FO003226,FLYBONDI,National,2023-12-27T09:30:00Z,2023-12-27T09:30:00Z,2023-12-27T11:30:00Z,2023-12-27T11:30:00Z,Malargue,Malargue,M,Argentina,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,04256701+
FO003227,FLYBONDI,National,2023-12-16T21:05:00Z,2023-12-16T21:05:00Z,2023-12-16T23:05:00Z,2023-12-16T23:05:00Z,Resistencia,Resistencia,H,Argentina,Rio Gallegos,Rio Gallegos,Z,Argentina,04085411+
FO003228,FLYBONDI,National,2023-12-19T12:00:00Z,2023-12-19T12:00:00Z,2023-12-19T14:00:00Z,2023-12-19T14:00:00Z,Posadas,Posadas,N,Argentina,Villa Mercedes,Villa Mercedes,D,Argentina,00343878+
FO003229,FLYBONDI,National,2023-12-28T22:00:00Z,2023-12-28T22:00:00Z,2023-12-29T00:00:00Z,2023-12-29T00:00:00Z,Santa Rosa,Santa Rosa,L,Argentina,Cordoba,Cordoba,X,Argentina,03921719+
FO003230,FLYBONDI,National,2024-01-01T06:10:00Z,2024-01-01T06:10:00Z,2024-01-01T08:10:00Z,2024-01-01T08:10:00Z,Posadas,Posadas,N,Argentina,Malargue,Malargue,M,Argentina,02988462+
FO003231,FLYBONDI,National,2023-12-08T20:10:00Z,2023-12-08T20:10:00Z,2023-12-08T22:10:00Z,2023-12-08T22:10:00Z,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,General Pico,General Pico,L,Argentina,02514063+
FO003232,FLYBONDI,National,2023-12-18T10:50:00Z,2023-12-18T10:50:00Z,2023-12-18T12:50:00Z,2023-12-18T12:50:00Z,San Luis,San Luis,D,Argentina,San Rafael,San Rafael,M,Argentina,04446636+
FO003233,FLYBONDI,National,2023-12-11T17:15:00Z,2023-12-11T17:15:00Z,2023-12-11T19:15:00Z,2023-12-11T19:15:00Z,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,Parana,Parana,E,Argentina,03673567+
FO003234,FLYBONDI,National,2023-12-22T20:30:00Z,2023-12-22T20:30:00Z,2023-12-22T22:30:00Z,2023-12-22T22:30:00Z,San Fernando,San Fernando,B,Argentina,Resistencia,Resistencia,H,Argentina,03878597+
FO003235,FLYBONDI,National,2023-12-16T19:00:00Z,2023-12-16T19:00:00Z,2023-12-16T21:00:00Z,2023-12-16T21:00:00Z,Parana,Parana,E,Argentina,El Palomar,Buenos Aires,B,Argentina,00296336+
FO003236,FLYBONDI,National,2023-12-18T08:35:00Z,2023-12-18T08:35:00Z,2023-12-18T10:35:00Z,2023-12-18T10:35:00Z,General Pico,General Pico,L,Argentina,Jujuy,San Salvador de Jujuy,Y,Argentina,03071473+
FO003237,FLYBONDI,National,2023-12-18T18:40:00Z,2023-12-18T18:40:00Z,2023-12-18T20:40:00Z,2023-12-18T20:40:00Z,Mendoza,Mendoza,M,Argentina,El Palomar,Buenos Aires,B,Argentina,03024298+
FO003238,FLYBONDI,National,2024-01-01T20:50:00Z,2024-01-01T20:50:00Z,2024-01-01T22:50:00Z,2024-01-01T22:50:00Z,El Palomar,Buenos Aires,B,Argentina,Iguazu,Puerto Iguazu,N,Argentina,04061743+
FO003239,FLYBONDI,National,2023-12-16T21:50:00Z,2023-12-16T21:50:00Z,2023-12-16T23:50:00Z,2023-12-16T23:50:00Z,Malargue,Malargue,M,Argentina,La Rioja,La Rioja,F,Argentina,03358155+
FO003240,FLYBONDI,National,2023-12-28T08:20:00Z,2023-12-28T08:20:00Z,2023-12-28T10:20:00Z,2023-12-28T10:20:00Z,Mendoza,Mendoza,M,Argentina,Tucuman,San Miguel de Tucuman,T,Argentina,04293756+
FO003241,FLYBONDI,National,2023-12-28T04:50:00Z,2023-12-28T04:50:00Z,2023-12-28T06:50:00Z,2023-12-28T06:50:00Z,La Rioja,La Rioja,F,Argentina,Viedma,Viedma,R,Argentina,03549537+
FO003242,FLYBONDI,National,2024-01-01T02:55:00Z,2024-01-01T02:55:00Z,2024-01-01T04:55:00Z,2024-01-01T04:55:00Z,Rio Grande,Rio Grande,V,Argentina,Bariloche,San Carlos de Bariloche,R,Argentina,04453414+
FO003243,FLYBONDI,National,2023-12-29T00:25:00Z,2023-12-29T00:25:00Z,2023-12-29T02:25:00Z,2023-12-29T02:25:00Z,Bariloche,San Carlos de Bariloche,R,Argentina,Formosa,Formosa,P,Argentina,00285775+
FO003244,FLYBONDI,National,2023-12-06T00:40:00Z,2023-12-06T00:40:00Z,2023-12-06T02:40:00Z,2023-12-06T02:40:00Z,Mendoza,Mendoza,M,Argentina,Resistencia,Resistencia,H,Argentina,04003974+
FO003245,FLYBONDI,National,2023-12-12T12:30:00Z,2023-12-12T12:30:00Z,2023-12-12T14:30:00Z,2023-12-12T14:30:00Z,General Pico,General Pico,L,Argentina,Reconquista,Reconquista,S,Argentina,03164535+
FO003246,FLYBONDI,National,2023-12-07T07:10:00Z,2023-12-07T07:10:00Z,2023-12-07T09:10:00Z,2023-12-07T09:10:00Z,San Luis,San Luis,D,Argentina,San Fernando,San Fernando,B,Argentina,02580039+
FO003247,FLYBONDI,National,2023-12-11T22:00:00Z,2023-12-11T22:00:00Z,2023-12-12T00:00:00Z,2023-12-12T00:00:00Z,Cordoba,Cordoba,X,Argentina,Villa Mercedes,Villa Mercedes,D,Argentina,02668144+
FO003248,FLYBONDI,National,2023-12-21T14:20:00Z,2023-12-21T14:20:00Z,2023-12-21T16:20:00Z,2023-12-21T16:20:00Z,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,La Rioja,La Rioja,F,Argentina,03145066+
FO003249,FLYBONDI,National,2023-12-08T17:05:00Z,2023-12-08T17:05:00Z,2023-12-08T19:05:00Z,2023-12-08T19:05:00Z,Bariloche,San Carlos de Bariloche,R,Argentina,Esquel,Esquel,U,Argentina,02859782+
FO003250,FLYBONDI,National,2023-12-24T07:05:00Z,2023-12-24T07:05:00Z,2023-12-24T09:05:00Z,2023-12-24T09:05:00Z,Rio Hondo,Termas de Rio Hondo,G,Argentina,San Luis,San Luis,D,Argentina,02786188+
FO003251,FLYBONDI,National,2023-12-17T14:20:00Z,2023-12-17T14:20:00Z,2023-12-17T16:20:00Z,2023-12-17T16:20:00Z,Santiago del Estero,Santiago del Estero,G,Argentina,Ezeiza,Buenos Aires,B,Argentina,00273427+
FO003252,FLYBONDI,National,2023-12-06T11:15:00Z,2023-12-06T11:15:00Z,2023-12-06T13:15:00Z,2023-12-06T13:15:00Z,Viedma,Viedma,R,Argentina,Malargue,Malargue,M,Argentina,02972476+
FO003253,FLYBONDI,National,2023-12-05T09:55:00Z,2023-12-05T09:55:00Z,2023-12-05T11:55:00Z,2023-12-05T11:55:00Z,Mendoza,Mendoza,M,Argentina,La Rioja,La Rioja,F,Argentina,02874544+
FO003254,FLYBONDI,National,2023-12-20T20:00:00Z,2023-12-20T20:00:00Z,2023-12-20T22:00:00Z,2023-12-20T22:00:00Z,Rio Grande,Rio Grande,V,Argentina,Ezeiza,Buenos Aires,B,Argentina,03400447+
FO003255,FLYBONDI,National,2023-12-10T15:50:00Z,2023-12-10T15:50:00Z,2023-12-10T17:50:00Z,2023-12-10T17:50:00Z,Santiago del Estero,Santiago del Estero,G,Argentina,Mendoza,Mendoza,M,Argentina,03202943+
FO003256,FLYBONDI,National,2023-12-12T19:10:00Z,2023-12-12T19:10:00Z,2023-12-12T21:10:00Z,2023-12-12T21:10:00Z,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,Aeroparque,Ciudad de Buenos Aires,C,Argentina,03280245+
FO003257,FLYBONDI,National,2023-12-05T10:40:00Z,2023-12-05T10:40:00Z,2023-12-05T12:40:00Z,2023-12-05T12:40:00Z,Cordoba,Cordoba,X,Argentina,Aeroparque,Ciudad de Buenos Aires,C,Argentina,00285144+
FO003258,FLYBONDI,National,2023-12-12T13:15:00Z,2023-12-12T13:15:00Z,2023-12-12T15:15:00Z,2023-12-12T15:15:00Z,Parana,Parana,E,Argentina,Puerto Madryn,Puerto Madryn,U,Argentina,03053371+
FO003259,FLYBONDI,National,2024-01-01T14:45:00Z,2024-01-01T14:45:00Z,2024-01-01T16:45:00Z,2024-01-01T16:45:00Z,San Juan,San Juan,J,Argentina,Parana,Parana,E,Argentina,03005843+
FO003260,FLYBONDI,National,2023-12-20T00:10:00Z,2023-12-20T00:10:00Z,2023-12-20T02:10:00Z,2023-12-20T02:10:00Z,Reconquista,Reconquista,S,Argentina,Puerto Madryn,Puerto Madryn,U,Argentina,04457003+
FO003261,FLYBONDI,National,2023-12-09T11:00:00Z,2023-12-09T11:00:00Z,2023-12-09T13:00:00Z,2023-12-09T13:00:00Z,El Palomar,Buenos Aires,B,Argentina,Salta,Salta,A,Argentina,00297304+
FO003262,FLYBONDI,National,2024-01-02T16:30:00Z,2024-01-02T16:30:00Z,2024-01-02T18:30:00Z,2024-01-02T18:30:00Z,Posadas,Posadas,N,Argentina,Mendoza,Mendoza,M,Argentina,04093629+
FO003263,FLYBONDI,National,2023-12-13T19:35:00Z,2023-12-13T19:35:00Z,2023-12-13T21:35:00Z,2023-12-13T21:35:00Z,Santiago del Estero,Santiago del Estero,G,Argentina,El Palomar,Buenos Aires,B,Argentina,04457434+
FO003264,FLYBONDI,National,2023-12-28T23:20:00Z,2023-12-28T23:20:00Z,2023-12-29T01:20:00Z,2023-12-29T01:20:00Z,Rio Grande,Rio Grande,V,Argentina,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,03109289+
FO003265,FLYBONDI,National,2023-12-28T04:30:00Z,2023-12-28T04:30:00Z,2023-12-28T06:30:00Z,2023-12-28T06:30:00Z,Viedma,Viedma,R,Argentina,Bariloche,San Carlos de Bariloche,R,Argentina,03935939+
FO003266,FLYBONDI,National,2023-12-29T09:55:00Z,2023-12-29T09:55:00Z,2023-12-29T11:55:00Z,2023-12-29T11:55:00Z,Malargue,Malargue,M,Argentina,San Fernando,San Fernando,B,Argentina,03449915+
FO003267,FLYBONDI,National,2023-12-19T05:35:00Z,2023-12-19T05:35:00Z,2023-12-19T07:35:00Z,2023-12-19T07:35:00Z,Rio Gallegos,Rio Gallegos,Z,Argentina,Bariloche,San Carlos de Bariloche,R,Argentina,00271289+
FO003268,FLYBONDI,National,2023-12-30T15:20:00Z,2023-12-30T15:20:00Z,2023-12-30T17:20:00Z,2023-12-30T17:20:00Z,Ezeiza,Buenos Aires,B,Argentina,Iguazu,Puerto Iguazu,N,Argentina,04373238+
FO003269,FLYBONDI,National,2023-12-14T02:25:00Z,2023-12-14T02:25:00Z,2023-12-14T04:25:00Z,2023-12-14T04:25:00Z,Rio Cuarto,Rio Cuarto,X,Argentina,General Pico,General Pico,L,Argentina,03755055+
FO003270,FLYBONDI,National,2023-12-05T00:10:00Z,2023-12-05T00:10:00Z,2023-12-05T02:10:00Z,2023-12-05T02:10:00Z,San Juan,San Juan,J,Argentina,General Pico,General Pico,L,Argentina,00359065+
FO003271,FLYBONDI,National,2023-12-30T11:00:00Z,2023-12-30T11:00:00Z,2023-12-30T13:00:00Z,2023-12-30T13:00:00Z,Resistencia,Resistencia,H,Argentina,Rio Cuarto,Rio Cuarto,X,Argentina,04117441+
FO003272,FLYBONDI,National,2023-12-18T13:15:00Z,2023-12-18T13:15:00Z,2023-12-18T15:15:00Z,2023-12-18T15:15:00Z,Reconquista,Reconquista,S,Argentina,San Rafael,San Rafael,M,Argentina,02780092+
FO003273,FLYBONDI,National,2023-12-08T11:05:00Z,2023-12-08T11:05:00Z,2023-12-08T13:05:00Z,2023-12-08T13:05:00Z,Villa Mercedes,Villa Mercedes,D,Argentina,Santa Rosa,Santa Rosa,L,Argentina,03071592+
FO003274,FLYBONDI,National,2023-12-22T11:55:00Z,2023-12-22T11:55:00Z,2023-12-22T13:55:00Z,2023-12-22T13:55:00Z,San Fernando,San Fernando,B,Argentina,El Palomar,Buenos Aires,B,Argentina,02603304+
FO003275,FLYBONDI,National,2023-12-29T11:25:00Z,2023-12-29T11:25:00Z,2023-12-29T13:25:00Z,2023-12-29T13:25:00Z,Aeroparque,Ciudad de Buenos Aires,C,Argentina,Cordoba,Cordoba,X,Argentina,03859588+
FO003276,FLYBONDI,National,2023-12-25T09:05:00Z,2023-12-25T09:05:00Z,2023-12-25T11:05:00Z,2023-12-25T11:05:00Z,La Rioja,La Rioja,F,Argentina,Iguazu,Puerto Iguazu,N,Argentina,04331389+
FO003277,FLYBONDI,National,2023-12-14T02:00:00Z,2023-12-14T02:00:00Z,2023-12-14T04:00:00Z,2023-12-14T04:00:00Z,Reconquista,Reconquista,S,Argentina,Villa Mercedes,Villa Mercedes,D,Argentina,03995746+
FO003278,FLYBONDI,National,2023-12-23T11:10:00Z,2023-12-23T11:10:00Z,2023-12-23T13:10:00Z,2023-12-23T13:10:00Z,Parana,Parana,E,Argentina,Cordoba,Cordoba,X,Argentina,04030699+
FO003279,FLYBONDI,National,2023-12-24T22:20:00Z,2023-12-24T22:20:00Z,2023-12-25T00:20:00Z,2023-12-25T00:20:00Z,Jujuy,San Salvador de Jujuy,Y,Argentina,General Pico,General Pico,L,Argentina,04394133+
FO003280,FLYBONDI,National,2023-12-18T15:50:00Z,2023-12-18T15:50:00Z,2023-12-18T17:50:00Z,2023-12-18T17:50:00Z,Formosa,Formosa,P,Argentina,Rio Cuarto,Rio Cuarto,X,Argentina,04432051+
FO003281,FLYBONDI,National,2023-12-19T16:50:00Z,2023-12-19T16:50:00Z,2023-12-19T18:50:00Z,2023-12-19T18:50:00Z,San Rafael,San Rafael,M,Argentina,Mar del Plata,Mar del Plata,B,Argentina,02619978+
FO003282,FLYBONDI,National,2023-12-29T05:55:00Z,2023-12-29T05:55:00Z,2023-12-29T07:55:00Z,2023-12-29T07:55:00Z,Viedma,Viedma,R,Argentina,San Juan,San Juan,J,Argentina,03532267+
FO003283,FLYBONDI,National,2023-12-05T12:00:00Z,2023-12-05T12:00:00Z,2023-12-05T14:00:00Z,2023-12-05T14:00:00Z,San Luis,San Luis,D,Argentina,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,02979785+
FO003284,FLYBONDI,National,2023-12-06T09:00:00Z,2023-12-06T09:00:00Z,2023-12-06T11:00:00Z,2023-12-06T11:00:00Z,Resistencia,Resistencia,H,Argentina,Jujuy,San Salvador de Jujuy,Y,Argentina,04216026+
FO003285,FLYBONDI,National,2024-01-03T04:20:00Z,2024-01-03T04:20:00Z,2024-01-03T06:20:00Z,2024-01-03T06:20:00Z,El Palomar,Buenos Aires,B,Argentina,Malargue,Malargue,M,Argentina,03380173+
FO003286,FLYBONDI,National,2023-12-27T12:55:00Z,2023-12-27T12:55:00Z,2023-12-27T14:55:00Z,2023-12-27T14:55:00Z,Puerto Madryn,Puerto Madryn,U,Argentina,Rio Grande,Rio Grande,V,Argentina,03985398+
FO003287,FLYBONDI,National,2023-12-07T01:05:00Z,2023-12-07T01:05:00Z,2023-12-07T03:05:00Z,2023-12-07T03:05:00Z,Ezeiza,Buenos Aires,B,Argentina,San Fernando,San Fernando,B,Argentina,00255957+
FO003288,FLYBONDI,National,2023-12-06T08:50:00Z,2023-12-06T08:50:00Z,2023-12-06T10:50:00Z,2023-12-06T10:50:00Z,La Rioja,La Rioja,F,Argentina,Formosa,Formosa,P,Argentina,02758285+
FO003289,FLYBONDI,National,2023-12-22T12:15:00Z,2023-12-22T12:15:00Z,2023-12-22T14:15:00Z,2023-12-22T14:15:00Z,Viedma,Viedma,R,Argentina,General Pico,General Pico,L,Argentina,02527912+
FO003290,FLYBONDI,National,2023-12-30T06:50:00Z,2023-12-30T06:50:00Z,2023-12-30T08:50:00Z,2023-12-30T08:50:00Z,Rio Grande,Rio Grande,V,Argentina,General Pico,General Pico,L,Argentina,02629225+
FO003291,FLYBONDI,National,2023-12-22T13:20:00Z,2023-12-22T13:20:00Z,2023-12-22T15:20:00Z,2023-12-22T15:20:00Z,Aeroparque,Ciudad de Buenos Aires,C,Argentina,Santiago del Estero,Santiago del Estero,G,Argentina,04295439+
FO003292,FLYBONDI,National,2023-12-24T01:15:00Z,2023-12-24T01:15:00Z,2023-12-24T03:15:00Z,2023-12-24T03:15:00Z,Posadas,Posadas,N,Argentina,Resistencia,Resistencia,H,Argentina,04187683+
FO003293,FLYBONDI,National,2023-12-19T21:00:00Z,2023-12-19T21:00:00Z,2023-12-19T23:00:00Z,2023-12-19T23:00:00Z,Aeroparque,Ciudad de Buenos Aires,C,Argentina,Mendoza,Mendoza,M,Argentina,02862819+
FO003294,FLYBONDI,National,2023-12-24T16:05:00Z,2023-12-24T16:05:00Z,2023-12-24T18:05:00Z,2023-12-24T18:05:00Z,Santa Rosa,Santa Rosa,L,Argentina,Reconquista,Reconquista,S,Argentina,03101175+
FO003295,FLYBONDI,National,2023-12-22T08:35:00Z,2023-12-22T08:35:00Z,2023-12-22T10:35:00Z,2023-12-22T10:35:00Z,Rio Gallegos,Rio Gallegos,Z,Argentina,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,00396205+
FO003296,FLYBONDI,National,2024-01-01T17:00:00Z,2024-01-01T17:00:00Z,2024-01-01T19:00:00Z,2024-01-01T19:00:00Z,San Juan,San Juan,J,Argentina,San Fernando,San Fernando,B,Argentina,00420904+
FO003297,FLYBONDI,National,2023-12-14T15:30:00Z,2023-12-14T15:30:00Z,2023-12-14T17:30:00Z,2023-12-14T17:30:00Z,Santiago del Estero,Santiago del Estero,G,Argentina,San Juan,San Juan,J,Argentina,04253723+
FO003298,FLYBONDI,National,2023-12-26T02:00:00Z,2023-12-26T02:00:00Z,2023-12-26T04:00:00Z,2023-12-26T04:00:00Z,Salta,Salta,A,Argentina,Villa Mercedes,Villa Mercedes,D,Argentina,03087243+
FO003299,FLYBONDI,National,2023-12-14T16:40:00Z,2023-12-14T16:40:00Z,2023-12-14T18:40:00Z,2023-12-14T18:40:00Z,Santiago del Estero,Santiago del Estero,G,Argentina,Esquel,Esquel,U,Argentina,04284614+
FO003300,FLYBONDI,National,2023-12-04T16:15:00Z,2023-12-04T16:15:00Z,2023-12-04T18:15:00Z,2023-12-04T18:15:00Z,La Rioja,La Rioja,F,Argentina,Rio Hondo,Termas de Rio Hondo,G,Argentina,03164233+
FO003301,FLYBONDI,National,2023-12-09T08:00:00Z,2023-12-09T08:00:00Z,2023-12-09T10:00:00Z,2023-12-09T10:00:00Z,Rio Grande,Rio Grande,V,Argentina,Ezeiza,Buenos Aires,B,Argentina,03041513+
FO003302,FLYBONDI,National,2023-12-11T09:10:00Z,2023-12-11T09:10:00Z,2023-12-11T11:10:00Z,2023-12-11T11:10:00Z,El Palomar,Buenos Aires,B,Argentina,Resistencia,Resistencia,H,Argentina,02500581+
FO003303,FLYBONDI,National,2023-12-12T15:45:00Z,2023-12-12T15:45:00Z,2023-12-12T17:45:00Z,2023-12-12T17:45:00Z,Santiago del Estero,Santiago del Estero,G,Argentina,Parana,Parana,E,Argentina,04465557+
FO003304,FLYBONDI,National,2023-12-10T20:05:00Z,2023-12-10T20:05:00Z,2023-12-10T22:05:00Z,2023-12-10T22:05:00Z,Formosa,Formosa,P,Argentina,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,02780982+
FO003305,FLYBONDI,National,2023-12-11T23:35:00Z,2023-12-11T23:35:00Z,2023-12-12T01:35:00Z,2023-12-12T01:35:00Z,Santa Rosa,Santa Rosa,L,Argentina,Cordoba,Cordoba,X,Argentina,03951192+
FO003306,FLYBONDI,National,2023-12-05T21:00:00Z,2023-12-05T21:00:00Z,2023-12-05T23:00:00Z,2023-12-05T23:00:00Z,El Palomar,Buenos Aires,B,Argentina,Mendoza,Mendoza,M,Argentina,00251180+
FO003307,FLYBONDI,National,2023-12-20T15:45:00Z,2023-12-20T15:45:00Z,2023-12-20T17:45:00Z,2023-12-20T17:45:00Z,Esquel,Esquel,U,Argentina,Santa Rosa,Santa Rosa,L,Argentina,03200275+
FO003308,FLYBONDI,National,2023-12-11T04:55:00Z,2023-12-11T04:55:00Z,2023-12-11T06:55:00Z,2023-12-11T06:55:00Z,Tucuman,San Miguel de Tucuman,T,Argentina,Rio Cuarto,Rio Cuarto,X,Argentina,03849697+
FO003309,FLYBONDI,National,2024-01-02T02:10:00Z,2024-01-02T02:10:00Z,2024-01-02T04:10:00Z,2024-01-02T04:10:00Z,Posadas,Posadas,N,Argentina,Rio Gallegos,Rio Gallegos,Z,Argentina,04223773+
FO003310,FLYBONDI,National,2023-12-25T10:35:00Z,2023-12-25T10:35:00Z,2023-12-25T12:35:00Z,2023-12-25T12:35:00Z,Reconquista,Reconquista,S,Argentina,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,03771527+
FO003311,FLYBONDI,National,2023-12-18T05:45:00Z,2023-12-18T05:45:00Z,2023-12-18T07:45:00Z,2023-12-18T07:45:00Z,San Rafael,San Rafael,M,Argentina,Santiago del Estero,Santiago del Estero,G,Argentina,04154522+
FO003312,FLYBONDI,National,2023-12-22T03:45:00Z,2023-12-22T03:45:00Z,2023-12-22T05:45:00Z,2023-12-22T05:45:00Z,Cordoba,Cordoba,X,Argentina,Santa Rosa,Santa Rosa,L,Argentina,02707799+
FO003313,FLYBONDI,National,2023-12-07T16:20:00Z,2023-12-07T16:20:00Z,2023-12-07T18:20:00Z,2023-12-07T18:20:00Z,San Fernando,San Fernando,B,Argentina,Parana,Parana,E,Argentina,03189501+
FO003314,FLYBONDI,National,2023-12-22T16:20:00Z,2023-12-22T16:20:00Z,2023-12-22T18:20:00Z,2023-12-22T18:20:00Z,Rio Cuarto,Rio Cuarto,X,Argentina,Malargue,Malargue,M,Argentina,04138814+
FO003315,FLYBONDI,National,2023-12-14T10:25:00Z,2023-12-14T10:25:00Z,2023-12-14T12:25:00Z,2023-12-14T12:25:00Z,La Rioja,La Rioja,F,Argentina,Cordoba,Cordoba,X,Argentina,02675181+
FO003316,FLYBONDI,National,2024-01-03T18:10:00Z,2024-01-03T18:10:00Z,2024-01-03T20:10:00Z,2024-01-03T20:10:00Z,San Fernando,San Fernando,B,Argentina,Rio Gallegos,Rio Gallegos,Z,Argentina,04283814+
FO003317,FLYBONDI,National,2023-12-31T04:25:00Z,2023-12-31T04:25:00Z,2023-12-31T06:25:00Z,2023-12-31T06:25:00Z,Malargue,Malargue,M,Argentina,Iguazu,Puerto Iguazu,N,Argentina,03574184+
FO003318,FLYBONDI,National,2023-12-29T20:45:00Z,2023-12-29T20:45:00Z,2023-12-29T22:45:00Z,2023-12-29T22:45:00Z,San Rafael,San Rafael,M,Argentina,Aeroparque,Ciudad de Buenos Aires,C,Argentina,02787471+
FO003319,FLYBONDI,National,2023-12-07T06:30:00Z,2023-12-07T06:30:00Z,2023-12-07T08:30:00Z,2023-12-07T08:30:00Z,San Juan,San Juan,J,Argentina,Malargue,Malargue,M,Argentina,03411168+
