flight_id,airline,flight_type,planned_departure,real_departure,planned_arrival,real_arrival,origin_airport,origin_city,origin_state,origin_country,destination_airport,destination_city,destination_state,destination_country,price
AR002684,AEROLINEAS ARGENTINAS,National,2023-12-28T08:35:00Z,2023-12-28T08:35:00Z,2023-12-28T10:35:00Z,2023-12-28T10:35:00Z,Jujuy,San Salvador de Jujuy,Y,Argentina,Aeroparque,Ciudad de Buenos Aires,C,Argentina,02698072+
AR002685,AEROLINEAS ARGENTINAS,National,2023-12-20T22:35:00Z,2023-12-20T22:35:00Z,2023-12-21T00:35:00Z,2023-12-21T00:35:00Z,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,Viedma,Viedma,R,Argentina,02608306+
AR002686,AEROLINEAS ARGENTINAS,National,2023-12-29T10:05:00Z,2023-12-29T10:05:00Z,2023-12-29T12:05:00Z,2023-12-29T12:05:00Z,Reconquista,Reconquista,S,Argentina,El Palomar,Buenos Aires,B,Argentina,03593131+
AR002687,AEROLINEAS ARGENTINAS,National,2024-01-02T21:10:00Z,2024-01-02T21:10:00Z,2024-01-02T23:10:00Z,2024-01-02T23:10:00Z,Malargue,Malargue,M,Argentina,Villa Mercedes,Villa Mercedes,D,Argentina,04051157+
AR002688,AEROLINEAS ARGENTINAS,National,2023-12-15T06:30:00Z,2023-12-15T06:30:00Z,2023-12-15T08:30:00Z,2023-12-15T08:30:00Z,San Fernando,San Fernando,B,Argentina,Reconquista,Reconquista,S,Argentina,03497547+
AR002689,AEROLINEAS ARGENTINAS,National,2023-12-19T02:50:00Z,2023-12-19T02:50:00Z,2023-12-19T04:50:00Z,2023-12-19T04:50:00Z,Aeroparque,Ciudad de Buenos Aires,C,Argentina,San Juan,San Juan,J,Argentina,00386711+
AR002690,AEROLINEAS ARGENTINAS,National,2023-12-28T08:55:00Z,2023-12-28T08:55:00Z,2023-12-28T10:55:00Z,2023-12-28T10:55:00Z,Mendoza,Mendoza,M,Argentina,Salta,Salta,A,Argentina,03469156+
AR002691,AEROLINEAS ARGENTINAS,National,2023-12-09T21:05:00Z,2023-12-09T21:05:00Z,2023-12-09T23:05:00Z,2023-12-09T23:05:00Z,Puerto Madryn,Puerto Madryn,U,Argentina,San Rafael,San Rafael,M,Argentina,03990903+
AR002692,AEROLINEAS ARGENTINAS,National,2023-12-26T12:30:00Z,2023-12-26T12:30:00Z,2023-12-26T14:30:00Z,2023-12-26T14:30:00Z,El Palomar,Buenos Aires,B,Argentina,La Rioja,La Rioja,F,Argentina,03044091+
AR002693,AEROLINEAS ARGENTINAS,National,2023-12-28T04:15:00Z,2023-12-28T04:15:00Z,2023-12-28T06:15:00Z,2023-12-28T06:15:00Z,Mar del Plata,Mar del Plata,B,Argentina,Viedma,Viedma,R,Argentina,04027003+
AR002694,AEROLINEAS ARGENTINAS,National,2023-12-26T18:20:00Z,2023-12-26T18:20:00Z,2023-12-26T20:20:00Z,2023-12-26T20:20:00Z,San Rafael,San Rafael,M,Argentina,El Palomar,Buenos Aires,B,Argentina,04026746+
AR002695,AEROLINEAS ARGENTINAS,National,2023-12-16T01:10:00Z,2023-12-16T01:10:00Z,2023-12-16T03:10:00Z,2023-12-16T03:10:00Z,Iguazu,Puerto Iguazu,N,Argentina,San Fernando,San Fernando,B,Argentina,04345521+
AR002696,AEROLINEAS ARGENTINAS,National,2023-12-07T13:30:00Z,2023-12-07T13:30:00Z,2023-12-07T15:30:00Z,2023-12-07T15:30:00Z,Resistencia,Resistencia,H,Argentina,Parana,Parana,E,Argentina,03388407+
AR002697,AEROLINEAS ARGENTINAS,National,2023-12-20T14:50:00Z,2023-12-20T14:50:00Z,2023-12-20T16:50:00Z,2023-12-20T16:50:00Z,Malargue,Malargue,M,Argentina,Iguazu,Puerto Iguazu,N,Argentina,04114157+
AR002698,AEROLINEAS ARGENTINAS,National,2023-12-28T19:10:00Z,2023-12-28T19:10:00Z,2023-12-28T21:10:00Z,2023-12-28T21:10:00Z,Formosa,Formosa,P,Argentina,Reconquista,Reconquista,S,Argentina,00299572+
AR002699,AEROLINEAS ARGENTINAS,National,2023-12-19T07:55:00Z,2023-12-19T07:55:00Z,2023-12-19T09:55:00Z,2023-12-19T09:55:00Z,La Rioja,La Rioja,F,Argentina,Santiago del Estero,Santiago del Estero,G,Argentina,03274102+
AR002700,AEROLINEAS ARGENTINAS,National,2023-12-21T06:50:00Z,2023-12-21T06:50:00Z,2023-12-21T08:50:00Z,2023-12-21T08:50:00Z,Parana,Parana,E,Argentina,Jujuy,San Salvador de Jujuy,Y,Argentina,02730796+
AR002701,AEROLINEAS ARGENTINAS,National,2023-12-25T16:15:00Z,2023-12-25T16:15:00Z,2023-12-25T18:15:00Z,2023-12-25T18:15:00Z,Parana,Parana,E,Argentina,Viedma,Viedma,R,Argentina,00290555+
AR002702,AEROLINEAS ARGENTINAS,National,2023-12-09T17:55:00Z,2023-12-09T17:55:00Z,2023-12-09T19:55:00Z,2023-12-09T19:55:00Z,Posadas,Posadas,N,Argentina,Mar del Plata,Mar del Plata,B,Argentina,02849964+
AR002703,AEROLINEAS ARGENTINAS,National,2023-12-25T02:05:00Z,2023-12-25T02:05:00Z,2023-12-25T04:05:00Z,2023-12-25T04:05:00Z,Puerto Madryn,Puerto Madryn,U,Argentina,Viedma,Viedma,R,Argentina,03391903+
AR002704,AEROLINEAS ARGENTINAS,National,2023-12-21T02:50:00Z,2023-12-21T02:50:00Z,2023-12-21T04:50:00Z,2023-12-21T04:50:00Z,El Palomar,Buenos Aires,B,Argentina,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,02950769+
AR002705,AEROLINEAS ARGENTINAS,National,2023-12-04T16:15:00Z,2023-12-04T16:15:00Z,2023-12-04T18:15:00Z,2023-12-04T18:15:00Z,San Fernando,San Fernando,B,Argentina,El Palomar,Buenos Aires,B,Argentina,03523425+
AR002706,AEROLINEAS ARGENTINAS,National,2023-12-29T07:55:00Z,2023-12-29T07:55:00Z,2023-12-29T09:55:00Z,2023-12-29T09:55:00Z,La Rioja,La Rioja,F,Argentina,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,04230675+
AR002707,AEROLINEAS ARGENTINAS,National,2023-12-25T11:15:00Z,2023-12-25T11:15:00Z,2023-12-25T13:15:00Z,2023-12-25T13:15:00Z,Rio Grande,Rio Grande,V,Argentina,Rio Cuarto,Rio Cuarto,X,Argentina,04353803+
AR002708,AEROLINEAS ARGENTINAS,National,2023-12-23T07:40:00Z,2023-12-23T07:40:00Z,2023-12-23T09:40:00Z,2023-12-23T09:40:00Z,Aeroparque,Ciudad de Buenos Aires,C,Argentina,Mar del Plata,Mar del Plata,B,Argentina,04019309+
AR002709,AEROLINEAS ARGENTINAS,National,2023-12-10T05:30:00Z,2023-12-10T05:30:00Z,2023-12-10T07:30:00Z,2023-12-10T07:30:00Z,Rio Grande,Rio Grande,V,Argentina,San Fernando,San Fernando,B,Argentina,04285444+
AR002710,AEROLINEAS ARGENTINAS,National,2023-12-15T06:55:00Z,2023-12-15T06:55:00Z,2023-12-15T08:55:00Z,2023-12-15T08:55:00Z,Posadas,Posadas,N,Argentina,Salta,Salta,A,Argentina,02559114+
AR002711,AEROLINEAS ARGENTINAS,National,2023-12-31T12:15:00Z,2023-12-31T12:15:00Z,2023-12-31T14:15:00Z,2023-12-31T14:15:00Z,Rio Gallegos,Rio Gallegos,Z,Argentina,Malargue,Malargue,M,Argentina,03080453+
AR002712,AEROLINEAS ARGENTINAS,National,2023-12-05T02:30:00Z,2023-12-05T02:30:00Z,2023-12-05T04:30:00Z,2023-12-05T04:30:00Z,Ezeiza,Buenos Aires,B,Argentina,Malargue,Malargue,M,Argentina,04097148+
AR002713,AEROLINEAS ARGENTINAS,National,2023-12-18T18:25:00Z,2023-12-18T18:25:00Z,2023-12-18T20:25:00Z,2023-12-18T20:25:00Z,Santiago del Estero,Santiago del Estero,G,Argentina,Formosa,Formosa,P,Argentina,02604395+
AR002714,AEROLINEAS ARGENTINAS,National,2024-01-03T10:35:00Z,2024-01-03T10:35:00Z,2024-01-03T12:35:00Z,2024-01-03T12:35:00Z,Rio Hondo,Termas de Rio Hondo,G,Argentina,Mendoza,Mendoza,M,Argentina,02844134+
AR002715,AEROLINEAS ARGENTINAS,National,2023-12-10T04:10:00Z,2023-12-10T04:10:00Z,2023-12-10T06:10:00Z,2023-12-10T06:10:00Z,Tucuman,San Miguel de Tucuman,T,Argentina,Rio Hondo,Termas de Rio Hondo,G,Argentina,02668137+
AR002716,AEROLINEAS ARGENTINAS,National,2023-12-16T14:00:00Z,2023-12-16T14:00:00Z,2023-12-16T16:00:00Z,2023-12-16T16:00:00Z,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,Iguazu,Puerto Iguazu,N,Argentina,03505193+
AR002717,AEROLINEAS ARGENTINAS,National,2023-12-30T00:05:00Z,2023-12-30T00:05:00Z,2023-12-30T02:05:00Z,2023-12-30T02:05:00Z,Ezeiza,Buenos Aires,B,Argentina,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,02840878+
AR002718,AEROLINEAS ARGENTINAS,National,2023-12-23T14:45:00Z,2023-12-23T14:45:00Z,2023-12-23T16:45:00Z,2023-12-23T16:45:00Z,Ezeiza,Buenos Aires,B,Argentina,Reconquista,Reconquista,S,Argentina,04491694+
AR002719,AEROLINEAS ARGENTINAS,National,2023-12-17T18:00:00Z,2023-12-17T18:00:00Z,2023-12-17T20:00:00Z,2023-12-17T20:00:00Z,Villa Mercedes,Villa Mercedes,D,Argentina,Cordoba,Cordoba,X,Argentina,04379359+
AR002720,AEROLINEAS ARGENTINAS,National,2023-12-16T08:30:00Z,2023-12-16T08:30:00Z,2023-12-16T10:30:00Z,2023-12-16T10:30:00Z,Mar del Plata,Mar del Plata,B,Argentina,Reconquista,Reconquista,S,Argentina,03695701+
AR002721,AEROLINEAS ARGENTINAS,National,2024-01-04T05:40:00Z,2024-01-04T05:40:00Z,2024-01-04T07:40:00Z,2024-01-04T07:40:00Z,Esquel,Esquel,U,Argentina,Rio Gallegos,Rio Gallegos,Z,Argentina,03154227+
AR002722,AEROLINEAS ARGENTINAS,National,2023-12-26T13:15:00Z,2023-12-26T13:15:00Z,2023-12-26T15:15:00Z,2023-12-26T15:15:00Z,Rio Cuarto,Rio Cuarto,X,Argentina,San Luis,San Luis,D,Argentina,03309797+
AR002723,AEROLINEAS ARGENTINAS,National,2023-12-30T20:50:00Z,2023-12-30T20:50:00Z,2023-12-30T22:50:00Z,2023-12-30T22:50:00Z,Resistencia,Resistencia,H,Argentina,Salta,Salta,A,Argentina,03048013+
AR002724,AEROLINEAS ARGENTINAS,National,2023-12-13T16:20:00Z,2023-12-13T16:20:00Z,2023-12-13T18:20:00Z,2023-12-13T18:20:00Z,General Pico,General Pico,L,Argentina,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,02844759+
AR002725,AEROLINEAS ARGENTINAS,National,2023-12-19T05:20:00Z,2023-12-19T05:20:00Z,2023-12-19T07:20:00Z,2023-12-19T07:20:00Z,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,Puerto Madryn,Puerto Madryn,U,Argentina,02512142+
AR002726,AEROLINEAS ARGENTINAS,National,2023-12-08T12:10:00Z,2023-12-08T12:10:00Z,2023-12-08T14:10:00Z,2023-12-08T14:10:00Z,Viedma,Viedma,R,Argentina,Resistencia,Resistencia,H,Argentina,03662109+
AR002727,AEROLINEAS ARGENTINAS,National,2023-12-18T00:15:00Z,2023-12-18T00:15:00Z,2023-12-18T02:15:00Z,2023-12-18T02:15:00Z,Formosa,Formosa,P,Argentina,Viedma,Viedma,R,Argentina,03991251+
AR002728,AEROLINEAS ARGENTINAS,National,2023-12-28T08:55:00Z,2023-12-28T08:55:00Z,2023-12-28T10:55:00Z,2023-12-28T10:55:00Z,San Fernando,San Fernando,B,Argentina,Cordoba,Cordoba,X,Argentina,02698786+
AR002729,AEROLINEAS ARGENTINAS,National,2023-12-16T09:55:00Z,2023-12-16T09:55:00Z,2023-12-16T11:55:00Z,2023-12-16T11:55:00Z,Ezeiza,Buenos Aires,B,Argentina,Santa Rosa,Santa Rosa,L,Argentina,03810118+
AR002730,AEROLINEAS ARGENTINAS,National,2023-12-23T02:55:00Z,2023-12-23T02:55:00Z,2023-12-23T04:55:00Z,2023-12-23T04:55:00Z,San Fernando,San Fernando,B,Argentina,Aeroparque,Ciudad de Buenos Aires,C,Argentina,03451322+
AR002731,AEROLINEAS ARGENTINAS,National,2023-12-06T05:25:00Z,2023-12-06T05:25:00Z,2023-12-06T07:25:00Z,2023-12-06T07:25:00Z,Tucuman,San Miguel de Tucuman,T,Argentina,Rio Grande,Rio Grande,V,Argentina,02826758+
AR002732,AEROLINEAS ARGENTINAS,National,2023-12-21T10:10:00Z,2023-12-21T10:10:00Z,2023-12-21T12:10:00Z,2023-12-21T12:10:00Z,Salta,Salta,A,Argentina,Reconquista,Reconquista,S,Argentina,03033817+
AR002733,AEROLINEAS ARGENTINAS,National,2023-12-20T10:00:00Z,2023-12-20T10:00:00Z,2023-12-20T12:00:00Z,2023-12-20T12:00:00Z,Santa Rosa,Santa Rosa,L,Argentina,Ezeiza,Buenos Aires,B,Argentina,03123774+
AR002734,AEROLINEAS ARGENTINAS,National,2023-12-27T11:20:00Z,2023-12-27T11:20:00Z,2023-12-27T13:20:00Z,2023-12-27T13:20:00Z,Cordoba,Cordoba,X,Argentina,Santa Rosa,Santa Rosa,L,Argentina,02706039+
AR002735,AEROLINEAS ARGENTINAS,National,2023-12-26T04:20:00Z,2023-12-26T04:20:00Z,2023-12-26T06:20:00Z,2023-12-26T06:20:00Z,Viedma,Viedma,R,Argentina,Mendoza,Mendoza,M,Argentina,02878196+
AR002736,AEROLINEAS ARGENTINAS,National,2023-12-13T02:35:00Z,2023-12-13T02:35:00Z,2023-12-13T04:35:00Z,2023-12-13T04:35:00Z,Reconquista,Reconquista,S,Argentina,Salta,Salta,A,Argentina,04348007+
AR002737,AEROLINEAS ARGENTINAS,National,2023-12-18T20:40:00Z,2023-12-18T20:40:00Z,2023-12-18T22:40:00Z,2023-12-18T22:40:00Z,Cordoba,Cordoba,X,Argentina,Malargue,Malargue,M,Argentina,03936365+
AR002738,AEROLINEAS ARGENTINAS,National,2023-12-19T05:10:00Z,2023-12-19T05:10:00Z,2023-12-19T07:10:00Z,2023-12-19T07:10:00Z,Jujuy,San Salvador de Jujuy,Y,Argentina,Iguazu,Puerto Iguazu,N,Argentina,03307269+
AR002739,AEROLINEAS ARGENTINAS,National,2023-12-17T13:45:00Z,2023-12-17T13:45:00Z,2023-12-17T15:45:00Z,2023-12-17T15:45:00Z,San Juan,San Juan,J,Argentina,Salta,Salta,A,Argentina,03562048+
AR002740,AEROLINEAS ARGENTINAS,National,2023-12-26T17:30:00Z,2023-12-26T17:30:00Z,2023-12-26T19:30:00Z,2023-12-26T19:30:00Z,San Luis,San Luis,D,Argentina,Aeroparque,Ciudad de Buenos Aires,C,Argentina,03878646+
AR002741,AEROLINEAS ARGENTINAS,National,2024-01-02T13:20:00Z,2024-01-02T13:20:00Z,2024-01-02T15:20:00Z,2024-01-02T15:20:00Z,San Rafael,San Rafael,M,Argentina,Formosa,Formosa,P,Argentina,03992432+
AR002742,AEROLINEAS ARGENTINAS,National,2023-12-26T09:15:00Z,2023-12-26T09:15:00Z,2023-12-26T11:15:00Z,2023-12-26T11:15:00Z,Posadas,Posadas,N,Argentina,San Fernando,San Fernando,B,Argentina,03537293+
AR002743,AEROLINEAS ARGENTINAS,National,2023-12-15T13:30:00Z,2023-12-15T13:30:00Z,2023-12-15T15:30:00Z,2023-12-15T15:30:00Z,Mar del Plata,Mar del Plata,B,Argentina,Jujuy,San Salvador de Jujuy,Y,Argentina,03825954+
AR002744,AEROLINEAS ARGENTINAS,National,2023-12-13T07:40:00Z,2023-12-13T07:40:00Z,2023-12-13T09:40:00Z,2023-12-13T09:40:00Z,Aeroparque,Ciudad de Buenos Aires,C,Argentina,Bariloche,San Carlos de Bariloche,R,Argentina,02784183+
AR002745,AEROLINEAS ARGENTINAS,National,2023-12-11T05:10:00Z,2023-12-11T05:10:00Z,2023-12-11T07:10:00Z,2023-12-11T07:10:00Z,Aeroparque,Ciudad de Buenos Aires,C,Argentina,Cordoba,Cordoba,X,Argentina,02696236+
AR002746,AEROLINEAS ARGENTINAS,National,2023-12-21T22:00:00Z,2023-12-21T22:00:00Z,2023-12-22T00:00:00Z,2023-12-22T00:00:00Z,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,San Rafael,San Rafael,M,Argentina,03340753+
AR002747,AEROLINEAS ARGENTINAS,National,2023-12-11T06:25:00Z,2023-12-11T06:25:00Z,2023-12-11T08:25:00Z,2023-12-11T08:25:00Z,General Pico,General Pico,L,Argentina,Viedma,Viedma,R,Argentina,03854833+
AR002748,AEROLINEAS ARGENTINAS,National,2023-12-30T19:55:00Z,2023-12-30T19:55:00Z,2023-12-30T21:55:00Z,2023-12-30T21:55:00Z,Parana,Parana,E,Argentina,Mendoza,Mendoza,M,Argentina,02637189+
AR002749,AEROLINEAS ARGENTINAS,National,2023-12-05T05:25:00Z,2023-12-05T05:25:00Z,2023-12-05T07:25:00Z,2023-12-05T07:25:00Z,San Luis,San Luis,D,Argentina,Aeroparque,Ciudad de Buenos Aires,C,Argentina,03965202+
AR002750,AEROLINEAS ARGENTINAS,National,2023-12-26T14:05:00Z,2023-12-26T14:05:00Z,2023-12-26T16:05:00Z,2023-12-26T16:05:00Z,El Palomar,Buenos Aires,B,Argentina,Puerto Madryn,Puerto Madryn,U,Argentina,03540215+
AR002751,AEROLINEAS ARGENTINAS,National,2023-12-26T23:45:00Z,2023-12-26T23:45:00Z,2023-12-27T01:45:00Z,2023-12-27T01:45:00Z,Rio Hondo,Termas de Rio Hondo,G,Argentina,Rio Cuarto,Rio Cuarto,X,Argentina,02516851+
AR002752,AEROLINEAS ARGENTINAS,National,2023-12-24T16:40:00Z,2023-12-24T16:40:00Z,2023-12-24T18:40:00Z,2023-12-24T18:40:00Z,Villa Mercedes,Villa Mercedes,D,Argentina,San Rafael,San Rafael,M,Argentina,00406306+
AR002753,AEROLINEAS ARGENTINAS,National,2023-12-24T07:40:00Z,2023-12-24T07:40:00Z,2023-12-24T09:40:00Z,2023-12-24T09:40:00Z,Rio Grande,Rio Grande,V,Argentina,Posadas,Posadas,N,Argentina,03229585+
AR002754,AEROLINEAS ARGENTINAS,National,2023-12-17T00:20:00Z,2023-12-17T00:20:00Z,2023-12-17T02:20:00Z,2023-12-17T02:20:00Z,Formosa,Formosa,P,Argentina,San Rafael,San Rafael,M,Argentina,04254248+
AR002755,AEROLINEAS ARGENTINAS,National,2023-12-05T19:45:00Z,2023-12-05T19:45:00Z,2023-12-05T21:45:00Z,2023-12-05T21:45:00Z,Reconquista,Reconquista,S,Argentina,Mendoza,Mendoza,M,Argentina,03767423+
AR002756,AEROLINEAS ARGENTINAS,National,2023-12-20T13:00:00Z,2023-12-20T13:00:00Z,2023-12-20T15:00:00Z,2023-12-20T15:00:00Z,Tucuman,San Miguel de Tucuman,T,Argentina,Esquel,Esquel,U,Argentina,03716682+
AR002757,AEROLINEAS ARGENTINAS,National,2023-12-19T03:45:00Z,2023-12-19T03:45:00Z,2023-12-19T05:45:00Z,2023-12-19T05:45:00Z,Santiago del Estero,Santiago del Estero,G,Argentina,Esquel,Esquel,U,Argentina,02874694+
AR002758,AEROLINEAS ARGENTINAS,National,2023-12-15T18:15:00Z,2023-12-15T18:15:00Z,2023-12-15T20:15:00Z,2023-12-15T20:15:00Z,El Palomar,Buenos Aires,B,Argentina,Rio Cuarto,Rio Cuarto,X,Argentina,03263319+
AR002759,AEROLINEAS ARGENTINAS,National,2024-01-01T02:15:00Z,2024-01-01T02:15:00Z,2024-01-01T04:15:00Z,2024-01-01T04:15:00Z,Formosa,Formosa,P,Argentina,Tucuman,San Miguel de Tucuman,T,Argentina,00257798+
AR002760,AEROLINEAS ARGENTINAS,National,2023-12-23T07:00:00Z,2023-12-23T07:00:00Z,2023-12-23T09:00:00Z,2023-12-23T09:00:00Z,Ezeiza,Buenos Aires,B,Argentina,San Rafael,San Rafael,M,Argentina,04018492+
AR002761,AEROLINEAS ARGENTINAS,National,2023-12-17T19:50:00Z,2023-12-17T19:50:00Z,2023-12-17T21:50:00Z,2023-12-17T21:50:00Z,Santa Rosa,Santa Rosa,L,Argentina,Mendoza,Mendoza,M,Argentina,04272011+
AR002762,AEROLINEAS ARGENTINAS,National,2023-12-12T04:50:00Z,2023-12-12T04:50:00Z,2023-12-12T06:50:00Z,2023-12-12T06:50:00Z,Mar del Plata,Mar del Plata,B,Argentina,La Rioja,La Rioja,F,Argentina,03850205+
AR002763,AEROLINEAS ARGENTINAS,National,2023-12-04T22:35:00Z,2023-12-04T22:35:00Z,2023-12-05T00:35:00Z,2023-12-05T00:35:00Z,Mendoza,Mendoza,M,Argentina,Ezeiza,Buenos Aires,B,Argentina,03167927+
AR002764,AEROLINEAS ARGENTINAS,National,2023-12-31T01:35:00Z,2023-12-31T01:35:00Z,2023-12-31T03:35:00Z,2023-12-31T03:35:00Z,Santa Rosa,Santa Rosa,L,Argentina,Esquel,Esquel,U,Argentina,03192165+
AR002765,AEROLINEAS ARGENTINAS,National,2023-12-17T20:25:00Z,2023-12-17T20:25:00Z,2023-12-17T22:25:00Z,2023-12-17T22:25:00Z,Esquel,Esquel,U,Argentina,Parana,Parana,E,Argentina,03976242+
AR002766,AEROLINEAS ARGENTINAS,National,2023-12-26T15:25:00Z,2023-12-26T15:25:00Z,2023-12-26T17:25:00Z,2023-12-26T17:25:00Z,Esquel,Esquel,U,Argentina,General Pico,General Pico,L,Argentina,00363300+
AR002767,AEROLINEAS ARGENTINAS,National,2024-01-03T03:20:00Z,2024-01-03T03:20:00Z,2024-01-03T05:20:00Z,2024-01-03T05:20:00Z,Rio Gallegos,Rio Gallegos,Z,Argentina,Santiago del Estero,Santiago del Estero,G,Argentina,03002212+
AR002768,AEROLINEAS ARGENTINAS,National,2023-12-26T12:10:00Z,2023-12-26T12:10:00Z,2023-12-26T14:10:00Z,2023-12-26T14:10:00Z,Rio Gallegos,Rio Gallegos,Z,Argentina,Parana,Parana,E,Argentina,03636445+
AR002769,AEROLINEAS ARGENTINAS,National,2024-01-01T20:35:00Z,2024-01-01T20:35:00Z,2024-01-01T22:35:00Z,2024-01-01T22:35:00Z,San Luis,San Luis,D,Argentina,Iguazu,Puerto Iguazu,N,Argentina,03373004+
AR002770,AEROLINEAS ARGENTINAS,National,2023-12-19T01:15:00Z,2023-12-19T01:15:00Z,2023-12-19T03:15:00Z,2023-12-19T03:15:00Z,Villa Mercedes,Villa Mercedes,D,Argentina,San Luis,San Luis,D,Argentina,03466509+
AR002771,AEROLINEAS ARGENTINAS,National,2023-12-25T21:05:00Z,2023-12-25T21:05:00Z,2023-12-25T23:05:00Z,2023-12-25T23:05:00Z,San Juan,San Juan,J,Argentina,General Pico,General Pico,L,Argentina,03797129+
AR002772,AEROLINEAS ARGENTINAS,National,2023-12-07T16:10:00Z,2023-12-07T16:10:00Z,2023-12-07T18:10:00Z,2023-12-07T18:10:00Z,Posadas,Posadas,N,Argentina,Puerto Madryn,Puerto Madryn,U,Argentina,03838235+
AR002773,AEROLINEAS ARGENTINAS,National,2023-12-23T01:30:00Z,2023-12-23T01:30:00Z,2023-12-23T03:30:00Z,2023-12-23T03:30:00Z,Posadas,Posadas,N,Argentina,San Juan,San Juan,J,Argentina,02935877+
AR002774,AEROLINEAS ARGENTINAS,National,2023-12-30T08:00:00Z,2023-12-30T08:00:00Z,2023-12-30T10:00:00Z,2023-12-30T10:00:00Z,La Rioja,La Rioja,F,Argentina,San Fernando,San Fernando,B,Argentina,03346304+
AR002775,AEROLINEAS ARGENTINAS,National,2023-12-09T00:30:00Z,2023-12-09T00:30:00Z,2023-12-09T02:30:00Z,2023-12-09T02:30:00Z,Mendoza,Mendoza,M,Argentina,Posadas,Posadas,N,Argentina,03099256+
AR002776,AEROLINEAS ARGENTINAS,National,2023-12-28T15:20:00Z,2023-12-28T15:20:00Z,2023-12-28T17:20:00Z,2023-12-28T17:20:00Z,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,Resistencia,Resistencia,H,Argentina,03180349+
AR002777,AEROLINEAS ARGENTINAS,National,2023-12-30T16:20:00Z,2023-12-30T16:20:00Z,2023-12-30T18:20:00Z,2023-12-30T18:20:00Z,Santa Rosa,Santa Rosa,L,Argentina,San Juan,San Juan,J,Argentina,02753022+
AR002778,AEROLINEAS ARGENTINAS,National,2023-12-26T13:35:00Z,2023-12-26T13:35:00Z,2023-12-26T15:35:00Z,2023-12-26T15:35:00Z,Iguazu,Puerto Iguazu,N,Argentina,Rio Cuarto,Rio Cuarto,X,Argentina,04472864+
AR002779,AEROLINEAS ARGENTINAS,National,2024-01-01T03:45:00Z,2024-01-01T03:45:00Z,2024-01-01T05:45:00Z,2024-01-01T05:45:00Z,San Fernando,San Fernando,B,Argentina,San Juan,San Juan,J,Argentina,04168951+
AR002780,AEROLINEAS ARGENTINAS,National,2023-12-25T05:20:00Z,2023-12-25T05:20:00Z,2023-12-25T07:20:00Z,2023-12-25T07:20:00Z,Rio Gallegos,Rio Gallegos,Z,Argentina,Mendoza,Mendoza,M,Argentina,04355588+
AR002781,AEROLINEAS ARGENTINAS,National,2023-12-15T20:50:00Z,2023-12-15T20:50:00Z,2023-12-15T22:50:00Z,2023-12-15T22:50:00Z,El Palomar,Buenos Aires,B,Argentina,San Rafael,San Rafael,M,Argentina,03513716+
AR002782,AEROLINEAS ARGENTINAS,National,2023-12-20T23:25:00Z,2023-12-20T23:25:00Z,2023-12-21T01:25:00Z,2023-12-21T01:25:00Z,Formosa,Formosa,P,Argentina,Parana,Parana,E,Argentina,03586091+
AR002783,AEROLINEAS ARGENTINAS,National,2023-12-10T06:50:00Z,2023-12-10T06:50:00Z,2023-12-10T08:50:00Z,2023-12-10T08:50:00Z,Parana,Parana,E,Argentina,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,04286495+
AR002784,AEROLINEAS ARGENTINAS,National,2023-12-27T11:10:00Z,2023-12-27T11:10:00Z,2023-12-27T13:10:00Z,2023-12-27T13:10:00Z,Santa Rosa,Santa Rosa,L,Argentina,Cordoba,Cordoba,X,Argentina,03271319+
AR002785,AEROLINEAS ARGENTINAS,National,2023-12-30T02:40:00Z,2023-12-30T02:40:00Z,2023-12-30T04:40:00Z,2023-12-30T04:40:00Z,Ezeiza,Buenos Aires,B,Argentina,San Fernando,San Fernando,B,Argentina,02771661+
AR002786,AEROLINEAS ARGENTINAS,National,2023-12-05T14:45:00Z,2023-12-05T14:45:00Z,2023-12-05T16:45:00Z,2023-12-05T16:45:00Z,Malargue,Malargue,M,Argentina,Rio Grande,Rio Grande,V,Argentina,03992086+
AR002787,AEROLINEAS ARGENTINAS,National,2023-12-29T08:25:00Z,2023-12-29T08:25:00Z,2023-12-29T10:25:00Z,2023-12-29T10:25:00Z,Cordoba,Cordoba,X,Argentina,Malargue,Malargue,M,Argentina,04474377+
AR002788,AEROLINEAS ARGENTINAS,National,2023-12-17T15:00:00Z,2023-12-17T15:00:00Z,2023-12-17T17:00:00Z,2023-12-17T17:00:00Z,Mendoza,Mendoza,M,Argentina,Viedma,Viedma,R,Argentina,04316244+
AR002789,AEROLINEAS ARGENTINAS,National,2023-12-30T20:45:00Z,2023-12-30T20:45:00Z,2023-12-30T22:45:00Z,2023-12-30T22:45:00Z,Aeroparque,Ciudad de Buenos Aires,C,Argentina,Rio Grande,Rio Grande,V,Argentina,02534299+
