flight_id,airline,flight_type,planned_departure,real_departure,planned_arrival,real_arrival,origin_airport,origin_city,origin_state,origin_country,destination_airport,destination_city,destination_state,destination_country,price
LA003167,LATAM AIRLINES,National,2023-12-26T00:55:00Z,2023-12-26T00:55:00Z,2023-12-26T02:55:00Z,2023-12-26T02:55:00Z,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,Formosa,Formosa,P,Argentina,04198251+
LA003168,LATAM AIRLINES,National,2023-12-20T10:55:00Z,2023-12-20T10:55:00Z,2023-12-20T12:55:00Z,2023-12-20T12:55:00Z,San Juan,San Juan,J,Argentina,Iguazu,Puerto Iguazu,N,Argentina,02756633+
LA003169,LATAM AIRLINES,National,2023-12-19T16:10:00Z,2023-12-19T16:10:00Z,2023-12-19T18:10:00Z,2023-12-19T18:10:00Z,Rio Grande,Rio Grande,V,Argentina,Villa Mercedes,Villa Mercedes,D,Argentina,03527577+
LA003170,LATAM AIRLINES,National,2023-12-14T16:10:00Z,2023-12-14T16:10:00Z,2023-12-14T18:10:00Z,2023-12-14T18:10:00Z,Rio Cuarto,Rio Cuarto,X,Argentina,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,02950481+
LA003171,LATAM AIRLINES,National,2023-12-14T18:20:00Z,2023-12-14T18:20:00Z,2023-12-14T20:20:00Z,2023-12-14T20:20:00Z,Esquel,Esquel,U,Argentina,Viedma,Viedma,R,Argentina,04471263+
LA003172,LATAM AIRLINES,National,2023-12-09T15:55:00Z,2023-12-09T15:55:00Z,2023-12-09T17:55:00Z,2023-12-09T17:55:00Z,General Pico,General Pico,L,Argentina,Viedma,Viedma,R,Argentina,02912368+
LA003173,LATAM AIRLINES,National,2023-12-17T07:10:00Z,2023-12-17T07:10:00Z,2023-12-17T09:10:00Z,2023-12-17T09:10:00Z,San Rafael,San Rafael,M,Argentina,Salta,Salta,A,Argentina,00447407+
LA003174,LATAM AIRLINES,National,2023-12-31T21:00:00Z,2023-12-31T21:00:00Z,2023-12-31T23:00:00Z,2023-12-31T23:00:00Z,Rio Hondo,Termas de Rio Hondo,G,Argentina,Ezeiza,Buenos Aires,B,Argentina,02739112+
LA003175,LATAM AIRLINES,National,2023-12-14T20:25:00Z,2023-12-14T20:25:00Z,2023-12-14T22:25:00Z,2023-12-14T22:25:00Z,San Luis,San Luis,D,Argentina,Formosa,Formosa,P,Argentina,03903124+
LA003176,LATAM AIRLINES,National,2023-12-31T19:25:00Z,2023-12-31T19:25:00Z,2023-12-31T21:25:00Z,2023-12-31T21:25:00Z,Santa Rosa,Santa Rosa,L,Argentina,Aeroparque,Ciudad de Buenos Aires,C,Argentina,04440818+
LA003177,LATAM AIRLINES,National,2023-12-05T06:40:00Z,2023-12-05T06:40:00Z,2023-12-05T08:40:00Z,2023-12-05T08:40:00Z,Tucuman,San Miguel de Tucuman,T,Argentina,Mendoza,Mendoza,M,Argentina,03890594+
LA003178,LATAM AIRLINES,National,2023-12-22T04:20:00Z,2023-12-22T04:20:00Z,2023-12-22T06:20:00Z,2023-12-22T06:20:00Z,Tucuman,San Miguel de Tucuman,T,Argentina,Jujuy,San Salvador de Jujuy,Y,Argentina,04153999+
LA003179,LATAM AIRLINES,National,2023-12-12T06:15:00Z,2023-12-12T06:15:00Z,2023-12-12T08:15:00Z,2023-12-12T08:15:00Z,Rio Grande,Rio Grande,V,Argentina,Rio Hondo,Termas de Rio Hondo,G,Argentina,02894764+
LA003180,LATAM AIRLINES,National,2023-12-13T20:00:00Z,2023-12-13T20:00:00Z,2023-12-13T22:00:00Z,2023-12-13T22:00:00Z,Mar del Plata,Mar del Plata,B,Argentina,Malargue,Malargue,M,Argentina,02918619+
LA003181,LATAM AIRLINES,National,2023-12-21T01:25:00Z,2023-12-21T01:25:00Z,2023-12-21T03:25:00Z,2023-12-21T03:25:00Z,San Rafael,San Rafael,M,Argentina,Cordoba,Cordoba,X,Argentina,04089466+
LA003182,LATAM AIRLINES,National,2023-12-12T11:35:00Z,2023-12-12T11:35:00Z,2023-12-12T13:35:00Z,2023-12-12T13:35:00Z,Bariloche,San Carlos de Bariloche,R,Argentina,Aeroparque,Ciudad de Buenos Aires,C,Argentina,03489648+
LA003183,LATAM AIRLINES,National,2023-12-24T06:00:00Z,2023-12-24T06:00:00Z,2023-12-24T08:00:00Z,2023-12-24T08:00:00Z,Bariloche,San Carlos de Bariloche,R,Argentina,General Pico,General Pico,L,Argentina,03441951+
LA003184,LATAM AIRLINES,National,2024-01-01T12:10:00Z,2024-01-01T12:10:00Z,2024-01-01T14:10:00Z,2024-01-01T14:10:00Z,Aeroparque,Ciudad de Buenos Aires,C,Argentina,Reconquista,Reconquista,S,Argentina,03999958+
LA003185,LATAM AIRLINES,National,2023-12-13T07:05:00Z,2023-12-13T07:05:00Z,2023-12-13T09:05:00Z,2023-12-13T09:05:00Z,Rio Cuarto,Rio Cuarto,X,Argentina,San Fernando,San Fernando,B,Argentina,03043972+
LA003186,LATAM AIRLINES,National,2023-12-06T01:15:00Z,2023-12-06T01:15:00Z,2023-12-06T03:15:00Z,2023-12-06T03:15:00Z,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,Jujuy,San Salvador de Jujuy,Y,Argentina,03585716+
LA003187,LATAM AIRLINES,National,2023-12-07T10:20:00Z,2023-12-07T10:20:00Z,2023-12-07T12:20:00Z,2023-12-07T12:20:00Z,La Rioja,La Rioja,F,Argentina,Jujuy,San Salvador de Jujuy,Y,Argentina,03459055+
LA003188,LATAM AIRLINES,National,2024-01-02T12:15:00Z,2024-01-02T12:15:00Z,2024-01-02T14:15:00Z,2024-01-02T14:15:00Z,Villa Mercedes,Villa Mercedes,D,Argentina,Mar del Plata,Mar del Plata,B,Argentina,02773477+
LA003189,LATAM AIRLINES,National,2023-12-17T04:00:00Z,2023-12-17T04:00:00Z,2023-12-17T06:00:00Z,2023-12-17T06:00:00Z,Cordoba,Cordoba,X,Argentina,Posadas,Posadas,N,Argentina,02644885+
LA003190,LATAM AIRLINES,National,2023-12-16T18:45:00Z,2023-12-16T18:45:00Z,2023-12-16T20:45:00Z,2023-12-16T20:45:00Z,Tucuman,San Miguel de Tucuman,T,Argentina,San Rafael,San Rafael,M,Argentina,02646935+
LA003191,LATAM AIRLINES,National,2023-12-16T20:00:00Z,2023-12-16T20:00:00Z,2023-12-16T22:00:00Z,2023-12-16T22:00:00Z,Rio Gallegos,Rio Gallegos,Z,Argentina,Posadas,Posadas,N,Argentina,03596677+
LA003192,LATAM AIRLINES,National,2023-12-28T17:20:00Z,2023-12-28T17:20:00Z,2023-12-28T19:20:00Z,2023-12-28T19:20:00Z,Rio Gallegos,Rio Gallegos,Z,Argentina,Rio Grande,Rio Grande,V,Argentina,02744265+
LA003193,LATAM AIRLINES,National,2023-12-13T05:15:00Z,2023-12-13T05:15:00Z,2023-12-13T07:15:00Z,2023-12-13T07:15:00Z,Puerto Madryn,Puerto Madryn,U,Argentina,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,02812224+
LA003194,LATAM AIRLINES,National,2023-12-25T22:30:00Z,2023-12-25T22:30:00Z,2023-12-26T00:30:00Z,2023-12-26T00:30:00Z,Reconquista,Reconquista,S,Argentina,Rio Gallegos,Rio Gallegos,Z,Argentina,02844805+
LA003195,LATAM AIRLINES,National,2023-12-09T08:30:00Z,2023-12-09T08:30:00Z,2023-12-09T10:30:00Z,2023-12-09T10:30:00Z,Santiago del Estero,Santiago del Estero,G,Argentina,San Rafael,San Rafael,M,Argentina,03005381+
LA003196,LATAM AIRLINES,National,2023-12-10T19:45:00Z,2023-12-10T19:45:00Z,2023-12-10T21:45:00Z,2023-12-10T21:45:00Z,Cordoba,Cordoba,X,Argentina,Ezeiza,Buenos Aires,B,Argentina,03195979+
LA003197,LATAM AIRLINES,National,2023-12-19T00:40:00Z,2023-12-19T00:40:00Z,2023-12-19T02:40:00Z,2023-12-19T02:40:00Z,Santa Rosa,Santa Rosa,L,Argentina,Formosa,Formosa,P,Argentina,04294069+
LA003198,LATAM AIRLINES,National,2023-12-21T11:50:00Z,2023-12-21T11:50:00Z,2023-12-21T13:50:00Z,2023-12-21T13:50:00Z,Cordoba,Cordoba,X,Argentina,El Palomar,Buenos Aires,B,Argentina,04001367+
LA003199,LATAM AIRLINES,National,2023-12-09T12:20:00Z,2023-12-09T12:20:00Z,2023-12-09T14:20:00Z,2023-12-09T14:20:00Z,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,San Luis,San Luis,D,Argentina,03726888+
LA003200,LATAM AIRLINES,National,2023-12-10T02:25:00Z,2023-12-10T02:25:00Z,2023-12-10T04:25:00Z,2023-12-10T04:25:00Z,Mar del Plata,Mar del Plata,B,Argentina,General Pico,General Pico,L,Argentina,03653879+
LA003201,LATAM AIRLINES,National,2023-12-08T08:20:00Z,2023-12-08T08:20:00Z,2023-12-08T10:20:00Z,2023-12-08T10:20:00Z,Posadas,Posadas,N,Argentina,Esquel,Esquel,U,Argentina,03461147+
LA003202,LATAM AIRLINES,National,2023-12-26T16:00:00Z,2023-12-26T16:00:00Z,2023-12-26T18:00:00Z,2023-12-26T18:00:00Z,Salta,Salta,A,Argentina,Puerto Madryn,Puerto Madryn,U,Argentina,03693726+
LA003203,LATAM AIRLINES,National,2023-12-05T06:55:00Z,2023-12-05T06:55:00Z,2023-12-05T08:55:00Z,2023-12-05T08:55:00Z,Santa Rosa,Santa Rosa,L,Argentina,Tucuman,San Miguel de Tucuman,T,Argentina,02510253+
LA003204,LATAM AIRLINES,National,2023-12-13T13:05:00Z,2023-12-13T13:05:00Z,2023-12-13T15:05:00Z,2023-12-13T15:05:00Z,Resistencia,Resistencia,H,Argentina,Rio Grande,Rio Grande,V,Argentina,00323994+
LA003205,LATAM AIRLINES,National,2023-12-07T05:40:00Z,2023-12-07T05:40:00Z,2023-12-07T07:40:00Z,2023-12-07T07:40:00Z,Mar del Plata,Mar del Plata,B,Argentina,Iguazu,Puerto Iguazu,N,Argentina,03234546+
LA003206,LATAM AIRLINES,National,2023-12-18T11:55:00Z,2023-12-18T11:55:00Z,2023-12-18T13:55:00Z,2023-12-18T13:55:00Z,General Pico,General Pico,L,Argentina,Puerto Madryn,Puerto Madryn,U,Argentina,04177555+
LA003207,LATAM AIRLINES,National,2023-12-11T20:05:00Z,2023-12-11T20:05:00Z,2023-12-11T22:05:00Z,2023-12-11T22:05:00Z,Resistencia,Resistencia,H,Argentina,San Juan,San Juan,J,Argentina,02628728+
LA003208,LATAM AIRLINES,National,2023-12-22T00:35:00Z,2023-12-22T00:35:00Z,2023-12-22T02:35:00Z,2023-12-22T02:35:00Z,Salta,Salta,A,Argentina,El Palomar,Buenos Aires,B,Argentina,03441275+
LA003209,LATAM AIRLINES,National,2023-12-21T17:50:00Z,2023-12-21T17:50:00Z,2023-12-21T19:50:00Z,2023-12-21T19:50:00Z,Rio Grande,Rio Grande,V,Argentina,Formosa,Formosa,P,Argentina,02548988+
LA003210,LATAM AIRLINES,National,2024-01-04T07:50:00Z,2024-01-04T07:50:00Z,2024-01-04T09:50:00Z,2024-01-04T09:50:00Z,San Luis,San Luis,D,Argentina,Tucuman,San Miguel de Tucuman,T,Argentina,04305968+
LA003211,LATAM AIRLINES,National,2023-12-20T15:10:00Z,2023-12-20T15:10:00Z,2023-12-20T17:10:00Z,2023-12-20T17:10:00Z,Esquel,Esquel,U,Argentina,San Juan,San Juan,J,Argentina,03635018+
LA003212,LATAM AIRLINES,National,2023-12-13T17:25:00Z,2023-12-13T17:25:00Z,2023-12-13T19:25:00Z,2023-12-13T19:25:00Z,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,Jujuy,San Salvador de Jujuy,Y,Argentina,02983331+
LA003213,LATAM AIRLINES,National,2023-12-08T16:00:00Z,2023-12-08T16:00:00Z,2023-12-08T18:00:00Z,2023-12-08T18:00:00Z,Cordoba,Cordoba,X,Argentina,Posadas,Posadas,N,Argentina,03806902+
LA003214,LATAM AIRLINES,National,2023-12-05T20:40:00Z,2023-12-05T20:40:00Z,2023-12-05T22:40:00Z,2023-12-05T22:40:00Z,Iguazu,Puerto Iguazu,N,Argentina,Salta,Salta,A,Argentina,03974526+
LA003215,LATAM AIRLINES,National,2023-12-08T17:45:00Z,2023-12-08T17:45:00Z,2023-12-08T19:45:00Z,2023-12-08T19:45:00Z,Mar del Plata,Mar del Plata,B,Argentina,Salta,Salta,A,Argentina,04287463+
LA003216,LATAM AIRLINES,National,2023-12-15T04:10:00Z,2023-12-15T04:10:00Z,2023-12-15T06:10:00Z,2023-12-15T06:10:00Z,Rio Hondo,Termas de Rio Hondo,G,Argentina,General Pico,General Pico,L,Argentina,03280383+
LA003217,LATAM AIRLINES,National,2023-12-17T19:15:00Z,2023-12-17T19:15:00Z,2023-12-17T21:15:00Z,2023-12-17T21:15:00Z,General Pico,General Pico,L,Argentina,Viedma,Viedma,R,Argentina,03955876+
LA003218,LATAM AIRLINES,National,2023-12-25T12:20:00Z,2023-12-25T12:20:00Z,2023-12-25T14:20:00Z,2023-12-25T14:20:00Z,Iguazu,Puerto Iguazu,N,Argentina,Esquel,Esquel,U,Argentina,03272318+
LA003219,LATAM AIRLINES,National,2023-12-31T02:55:00Z,2023-12-31T02:55:00Z,2023-12-31T04:55:00Z,2023-12-31T04:55:00Z,Cordoba,Cordoba,X,Argentina,Formosa,Formosa,P,Argentina,03014055+
LA003220,LATAM AIRLINES,National,2024-01-04T02:10:00Z,2024-01-04T02:10:00Z,2024-01-04T04:10:00Z,2024-01-04T04:10:00Z,Mar del Plata,Mar del Plata,B,Argentina,Ezeiza,Buenos Aires,B,Argentina,04361036+
LA003221,LATAM AIRLINES,National,2023-12-14T06:50:00Z,2023-12-14T06:50:00Z,2023-12-14T08:50:00Z,2023-12-14T08:50:00Z,Santiago del Estero,Santiago del Estero,G,Argentina,Bariloche,San Carlos de Bariloche,R,Argentina,04080726+
LA003222,LATAM AIRLINES,National,2023-12-06T23:30:00Z,2023-12-06T23:30:00Z,2023-12-07T01:30:00Z,2023-12-07T01:30:00Z,Iguazu,Puerto Iguazu,N,Argentina,Mendoza,Mendoza,M,Argentina,02655024+
LA003223,LATAM AIRLINES,National,2023-12-25T07:00:00Z,2023-12-25T07:00:00Z,2023-12-25T09:00:00Z,2023-12-25T09:00:00Z,San Fernando,San Fernando,B,Argentina,Villa Mercedes,Villa Mercedes,D,Argentina,00441411+
LA003224,LATAM AIRLINES,National,2023-12-13T19:40:00Z,2023-12-13T19:40:00Z,2023-12-13T21:40:00Z,2023-12-13T21:40:00Z,Rio Cuarto,Rio Cuarto,X,Argentina,San Luis,San Luis,D,Argentina,03793072+
LA003225,LATAM AIRLINES,National,2023-12-10T10:40:00Z,2023-12-10T10:40:00Z,2023-12-10T12:40:00Z,2023-12-10T12:40:00Z,Formosa,Formosa,P,Argentina,Iguazu,Puerto Iguazu,N,Argentina,03338869+
LA003226,LATAM AIRLINES,National,2023-12-18T10:05:00Z,2023-12-18T10:05:00Z,2023-12-18T12:05:00Z,2023-12-18T12:05:00Z,San Juan,San Juan,J,Argentina,Mar del Plata,Mar del Plata,B,Argentina,00401021+
LA003227,LATAM AIRLINES,National,2023-12-23T02:55:00Z,2023-12-23T02:55:00Z,2023-12-23T04:55:00Z,2023-12-23T04:55:00Z,Ezeiza,Buenos Aires,B,Argentina,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,03419824+
LA003228,LATAM AIRLINES,National,2023-12-24T08:25:00Z,2023-12-24T08:25:00Z,2023-12-24T10:25:00Z,2023-12-24T10:25:00Z,Reconquista,Reconquista,S,Argentina,Santiago del Estero,Santiago del Estero,G,Argentina,04463784+
LA003229,LATAM AIRLINES,National,2023-12-19T07:15:00Z,2023-12-19T07:15:00Z,2023-12-19T09:15:00Z,2023-12-19T09:15:00Z,Aeroparque,Ciudad de Buenos Aires,C,Argentina,Formosa,Formosa,P,Argentina,00432947+
LA003230,LATAM AIRLINES,National,2023-12-10T12:40:00Z,2023-12-10T12:40:00Z,2023-12-10T14:40:00Z,2023-12-10T14:40:00Z,Mar del Plata,Mar del Plata,B,Argentina,Esquel,Esquel,U,Argentina,03443121+
LA003231,LATAM AIRLINES,National,2023-12-15T03:05:00Z,2023-12-15T03:05:00Z,2023-12-15T05:05:00Z,2023-12-15T05:05:00Z,Rio Hondo,Termas de Rio Hondo,G,Argentina,Aeroparque,Ciudad de Buenos Aires,C,Argentina,03623215+
LA003232,LATAM AIRLINES,National,2023-12-31T15:30:00Z,2023-12-31T15:30:00Z,2023-12-31T17:30:00Z,2023-12-31T17:30:00Z,Mendoza,Mendoza,M,Argentina,Esquel,Esquel,U,Argentina,03210181+
LA003233,LATAM AIRLINES,National,2023-12-05T11:05:00Z,2023-12-05T11:05:00Z,2023-12-05T13:05:00Z,2023-12-05T13:05:00Z,Posadas,Posadas,N,Argentina,Santa Rosa,Santa Rosa,L,Argentina,03813848+
LA003234,LATAM AIRLINES,National,2023-12-22T12:25:00Z,2023-12-22T12:25:00Z,2023-12-22T14:25:00Z,2023-12-22T14:25:00Z,Rio Cuarto,Rio Cuarto,X,Argentina,San Juan,San Juan,J,Argentina,04431415+
LA003235,LATAM AIRLINES,National,2023-12-18T07:05:00Z,2023-12-18T07:05:00Z,2023-12-18T09:05:00Z,2023-12-18T09:05:00Z,Mendoza,Mendoza,M,Argentina,Reconquista,Reconquista,S,Argentina,04130107+
LA003236,LATAM AIRLINES,National,2023-12-04T14:25:00Z,2023-12-04T14:25:00Z,2023-12-04T16:25:00Z,2023-12-04T16:25:00Z,Puerto Madryn,Puerto Madryn,U,Argentina,Malargue,Malargue,M,Argentina,03704778+
LA003237,LATAM AIRLINES,National,2023-12-12T10:35:00Z,2023-12-12T10:35:00Z,2023-12-12T12:35:00Z,2023-12-12T12:35:00Z,Aeroparque,Ciudad de Buenos Aires,C,Argentina,Iguazu,Puerto Iguazu,N,Argentina,02598102+
LA003238,LATAM AIRLINES,National,2023-12-23T13:05:00Z,2023-12-23T13:05:00Z,2023-12-23T15:05:00Z,2023-12-23T15:05:00Z,El Palomar,Buenos Aires,B,Argentina,Santa Rosa,Santa Rosa,L,Argentina,04049025+
LA003239,LATAM AIRLINES,National,2023-12-07T07:45:00Z,2023-12-07T07:45:00Z,2023-12-07T09:45:00Z,2023-12-07T09:45:00Z,Santa Rosa,Santa Rosa,L,Argentina,Santiago del Estero,Santiago del Estero,G,Argentina,04053383+
LA003240,LATAM AIRLINES,National,2024-01-01T03:10:00Z,2024-01-01T03:10:00Z,2024-01-01T05:10:00Z,2024-01-01T05:10:00Z,San Fernando,San Fernando,B,Argentina,Mendoza,Mendoza,M,Argentina,04165066+
LA003241,LATAM AIRLINES,National,2023-12-05T16:40:00Z,2023-12-05T16:40:00Z,2023-12-05T18:40:00Z,2023-12-05T18:40:00Z,Rio Hondo,Termas de Rio Hondo,G,Argentina,Parana,Parana,E,Argentina,03267415+
LA003242,LATAM AIRLINES,National,2023-12-11T16:05:00Z,2023-12-11T16:05:00Z,2023-12-11T18:05:00Z,2023-12-11T18:05:00Z,Mendoza,Mendoza,M,Argentina,Parana,Parana,E,Argentina,03874623+
LA003243,LATAM AIRLINES,National,2023-12-13T21:50:00Z,2023-12-13T21:50:00Z,2023-12-13T23:50:00Z,2023-12-13T23:50:00Z,Aeroparque,Ciudad de Buenos Aires,C,Argentina,Santa Rosa,Santa Rosa,L,Argentina,04419937+
LA003244,LATAM AIRLINES,National,2023-12-05T02:20:00Z,2023-12-05T02:20:00Z,2023-12-05T04:20:00Z,2023-12-05T04:20:00Z,Viedma,Viedma,R,Argentina,La Rioja,La Rioja,F,Argentina,00371315+
LA003245,LATAM AIRLINES,National,2023-12-10T16:35:00Z,2023-12-10T16:35:00Z,2023-12-10T18:35:00Z,2023-12-10T18:35:00Z,La Rioja,La Rioja,F,Argentina,San Luis,San Luis,D,Argentina,02516257+
LA003246,LATAM AIRLINES,National,2023-12-11T04:20:00Z,2023-12-11T04:20:00Z,2023-12-11T06:20:00Z,2023-12-11T06:20:00Z,Esquel,Esquel,U,Argentina,Rio Hondo,Termas de Rio Hondo,G,Argentina,02704034+
LA003247,LATAM AIRLINES,National,2023-12-07T02:50:00Z,2023-12-07T02:50:00Z,2023-12-07T04:50:00Z,2023-12-07T04:50:00Z,Santiago del Estero,Santiago del Estero,G,Argentina,Rio Grande,Rio Grande,V,Argentina,03976172+
LA003248,LATAM AIRLINES,National,2023-12-17T22:15:00Z,2023-12-17T22:15:00Z,2023-12-18T00:15:00Z,2023-12-18T00:15:00Z,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,Resistencia,Resistencia,H,Argentina,03603634+
LA003249,LATAM AIRLINES,National,2023-12-17T17:30:00Z,2023-12-17T17:30:00Z,2023-12-17T19:30:00Z,2023-12-17T19:30:00Z,Rio Cuarto,Rio Cuarto,X,Argentina,General Pico,General Pico,L,Argentina,04388664+
LA003250,LATAM AIRLINES,National,2023-12-24T05:25:00Z,2023-12-24T05:25:00Z,2023-12-24T07:25:00Z,2023-12-24T07:25:00Z,Puerto Madryn,Puerto Madryn,U,Argentina,San Fernando,San Fernando,B,Argentina,04218258+
LA003251,LATAM AIRLINES,National,2024-01-02T20:20:00Z,2024-01-02T20:20:00Z,2024-01-02T22:20:00Z,2024-01-02T22:20:00Z,Esquel,Esquel,U,Argentina,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,04112257+
LA003252,LATAM AIRLINES,National,2023-12-25T15:15:00Z,2023-12-25T15:15:00Z,2023-12-25T17:15:00Z,2023-12-25T17:15:00Z,Posadas,Posadas,N,Argentina,Tucuman,San Miguel de Tucuman,T,Argentina,04497908+
LA003253,LATAM AIRLINES,National,2023-12-29T18:45:00Z,2023-12-29T18:45:00Z,2023-12-29T20:45:00Z,2023-12-29T20:45:00Z,Resistencia,Resistencia,H,Argentina,Formosa,Formosa,P,Argentina,03562373+
LA003254,LATAM AIRLINES,National,2023-12-27T19:40:00Z,2023-12-27T19:40:00Z,2023-12-27T21:40:00Z,2023-12-27T21:40:00Z,Bariloche,San Carlos de Bariloche,R,Argentina,San Fernando,San Fernando,B,Argentina,04176502+
LA003255,LATAM AIRLINES,National,2023-12-27T23:20:00Z,2023-12-27T23:20:00Z,2023-12-28T01:20:00Z,2023-12-28T01:20:00Z,San Luis,San Luis,D,Argentina,Malargue,Malargue,M,Argentina,02705176+
LA003256,LATAM AIRLINES,National,2023-12-16T20:40:00Z,2023-12-16T20:40:00Z,2023-12-16T22:40:00Z,2023-12-16T22:40:00Z,Jujuy,San Salvador de Jujuy,Y,Argentina,Mendoza,Mendoza,M,Argentina,04000705+
LA003257,LATAM AIRLINES,National,2023-12-31T20:40:00Z,2023-12-31T20:40:00Z,2023-12-31T22:40:00Z,2023-12-31T22:40:00Z,Santa Rosa,Santa Rosa,L,Argentina,Villa Mercedes,Villa Mercedes,D,Argentina,00331819+
LA003258,LATAM AIRLINES,National,2023-12-07T15:15:00Z,2023-12-07T15:15:00Z,2023-12-07T17:15:00Z,2023-12-07T17:15:00Z,Iguazu,Puerto Iguazu,N,Argentina,Aeroparque,Ciudad de Buenos Aires,C,Argentina,03633587+
LA003259,LATAM AIRLINES,National,2023-12-13T14:25:00Z,2023-12-13T14:25:00Z,2023-12-13T16:25:00Z,2023-12-13T16:25:00Z,San Juan,San Juan,J,Argentina,San Luis,San Luis,D,Argentina,03789896+
LA003260,LATAM AIRLINES,National,2023-12-23T05:55:00Z,2023-12-23T05:55:00Z,2023-12-23T07:55:00Z,2023-12-23T07:55:00Z,Posadas,Posadas,N,Argentina,Ezeiza,Buenos Aires,B,Argentina,04356263+
LA003261,LATAM AIRLINES,National,2023-12-27T22:30:00Z,2023-12-27T22:30:00Z,2023-12-28T00:30:00Z,2023-12-28T00:30:00Z,Tucuman,San Miguel de Tucuman,T,Argentina,Viedma,Viedma,R,Argentina,03235913+
LA003262,LATAM AIRLINES,National,2023-12-28T18:25:00Z,2023-12-28T18:25:00Z,2023-12-28T20:25:00Z,2023-12-28T20:25:00Z,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,Rio Gallegos,Rio Gallegos,Z,Argentina,03507359+
LA003263,LATAM AIRLINES,National,2024-01-01T02:55:00Z,2024-01-01T02:55:00Z,2024-01-01T04:55:00Z,2024-01-01T04:55:00Z,San Fernando,San Fernando,B,Argentina,Iguazu,Puerto Iguazu,N,Argentina,03765585+
LA003264,LATAM AIRLINES,National,2024-01-01T01:00:00Z,2024-01-01T01:00:00Z,2024-01-01T03:00:00Z,2024-01-01T03:00:00Z,Malargue,Malargue,M,Argentina,Rio Grande,Rio Grande,V,Argentina,03808273+
LA003265,LATAM AIRLINES,National,2024-01-02T18:50:00Z,2024-01-02T18:50:00Z,2024-01-02T20:50:00Z,2024-01-02T20:50:00Z,San Juan,San Juan,J,Argentina,Parana,Parana,E,Argentina,03292837+
LA003266,LATAM AIRLINES,National,2023-12-12T05:10:00Z,2023-12-12T05:10:00Z,2023-12-12T07:10:00Z,2023-12-12T07:10:00Z,Reconquista,Reconquista,S,Argentina,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,02579232+
LA003267,LATAM AIRLINES,National,2023-12-11T10:10:00Z,2023-12-11T10:10:00Z,2023-12-11T12:10:00Z,2023-12-11T12:10:00Z,Viedma,Viedma,R,Argentina,Cordoba,Cordoba,X,Argentina,04366763+
LA003268,LATAM AIRLINES,National,2023-12-10T16:15:00Z,2023-12-10T16:15:00Z,2023-12-10T18:15:00Z,2023-12-10T18:15:00Z,Mar del Plata,Mar del Plata,B,Argentina,Jujuy,San Salvador de Jujuy,Y,Argentina,03251693+
LA003269,LATAM AIRLINES,National,2023-12-29T21:40:00Z,2023-12-29T21:40:00Z,2023-12-29T23:40:00Z,2023-12-29T23:40:00Z,Jujuy,San Salvador de Jujuy,Y,Argentina,General Pico,General Pico,L,Argentina,03064366+
LA003270,LATAM AIRLINES,National,2023-12-05T09:40:00Z,2023-12-05T09:40:00Z,2023-12-05T11:40:00Z,2023-12-05T11:40:00Z,San Luis,San Luis,D,Argentina,Mendoza,Mendoza,M,Argentina,04257002+
LA003271,LATAM AIRLINES,National,2023-12-14T17:55:00Z,2023-12-14T17:55:00Z,2023-12-14T19:55:00Z,2023-12-14T19:55:00Z,Parana,Parana,E,Argentina,Tucuman,San Miguel de Tucuman,T,Argentina,03942764+
LA003272,LATAM AIRLINES,National,2023-12-20T16:25:00Z,2023-12-20T16:25:00Z,2023-12-20T18:25:00Z,2023-12-20T18:25:00Z,San Juan,San Juan,J,Argentina,Viedma,Viedma,R,Argentina,02723047+
LA003273,LATAM AIRLINES,National,2023-12-19T19:10:00Z,2023-12-19T19:10:00Z,2023-12-19T21:10:00Z,2023-12-19T21:10:00Z,Santa Rosa,Santa Rosa,L,Argentina,Rio Cuarto,Rio Cuarto,X,Argentina,03059104+
LA003274,LATAM AIRLINES,National,2023-12-06T22:50:00Z,2023-12-06T22:50:00Z,2023-12-07T00:50:00Z,2023-12-07T00:50:00Z,San Luis,San Luis,D,Argentina,Mar del Plata,Mar del Plata,B,Argentina,00415291+
LA003275,LATAM AIRLINES,National,2023-12-12T13:40:00Z,2023-12-12T13:40:00Z,2023-12-12T15:40:00Z,2023-12-12T15:40:00Z,San Fernando,San Fernando,B,Argentina,Posadas,Posadas,N,Argentina,03715889+
LA003276,LATAM AIRLINES,National,2023-12-08T02:55:00Z,2023-12-08T02:55:00Z,2023-12-08T04:55:00Z,2023-12-08T04:55:00Z,Santiago del Estero,Santiago del Estero,G,Argentina,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,00345200+
